Id,Comments,Label
北海道 花系,视觉效果十分突出。前半段各种人生观时空观的说教，以及教派的解说，让我和朋友差点以为卷福入了什么邪教。主角终于不再是用暴力或者砸钱对付大boss的了！学习魔法的片段简直像院霍格沃兹魔法学校里的！最后，卷福终于和斗篷都在一起了！非常配！,1793
福老爹,结尾彩蛋减一星。,1794
灰色堡垒,三星半，在漫威的电影里算一般的。剧情比较敷衍，故事设定立不住脚，动作场面乏善可陈，美术设计繁琐有余美感不足，对中国文化的展现非常片面，多次出现空间扭曲容易让人想起诺兰，最后的反复穿越又让我想到了《月光宝盒》……只有特效和演员还不错。,1795
骨东,三星半吧，被特效砸得有点晕，「盗梦空间」里玩过也就不新鲜了，依旧是满满的漫威套路，也就一乐，人物缺乏魅力，反派一如既往的脑残…@天河电影城 2号厅,1796
岸辺露伴,心疼我老汉50多岁了还要跟着小年轻跑上跑下跳来跳去的。被束缚的那几个特写镜头，眼里含泪，八成是被卡姿兰大眼妆弄得眼睛不舒服了QAQ,1797
令狐小羊,特效很好，故事一般。约略相当于蚁人，无它，漫威审美疲劳。,1798
猪儿,关于心灵次元空间 每次看了此类电影都会深感被沉重能量拉得又入了戏 好好做功课 现实未必是真 奇幻未必是假,1799
幕小后,晕菜,1800
礼物啊,"毕竟时代不同了，耍帅和嘴炮得并重，超能与玄学要齐飞（视觉奇观足够炫目（美丽学姐推荐
（信义威秀，大约是跟颖在台北看的最后一次电影，坐在第二排看的眼晕",1801
Alprazolam49,再好玩儿的视效也会被我国院线的放映效果毁得一塌糊涂。,1802
Art Shadow,开头燃，然后也就这样了，结尾大战boss实在有点尴尬。 ps：朴槿惠那里的邪教也大概就是这么回事吧，一群人穿着奇怪的衣服念着奇怪的咒语比着奇怪的动作；喜欢精神与物质、时间与空间的讨论，但本片似乎就只是提了一下而已；卷福已经有那么多深入人心的形象，还来漫威凑什么热闹，给新人点机会不好么？,1803
Mus,太喜欢 看的时候内心澎湃,1804
啪！你死了！,感觉??嗯??就是很有特效，剧情太弱了??,1805
rele,Blink能和博士一拼，一个throw一个画圈。电影有一幕很走心：古一法师放弃永生，在死前希望看这雪景的时间，能持续得久一点。视效真的惊人，大楼街道能这么玩。蒂尔达的气场太！强！大！,1806
六翼在天堂,故事和人物上有很多牵强和过于直接简单的地方。但是大爱古一法师，体验多维世界的时候，生命之树、分形等的展现都够迷幻好看。ps：人类千万不要限于自己的所学所见里，科学也只不过是当下被验证正确的，时间之上，什么都说不准。,1807
徐晚晚,vr艾舍爾,1808
柳媚花娇,跑酷博士~,1809
Wuiia.,9分，视觉盛宴，有趣，剧情略仓促,1810
ミノシフ,三星半 为啥翻译成奇异博士 doctor应该翻译成医生啊……漫威大型邪教宣传片 特效值回票价,1811
Ms.A扑柔,最大感想是，现在特效已经能做成这样了！,1812
monica,可能有点敏感，感觉剧情像邪教组织。医学没用，信教保平安。不过空间艺术的特效真的很不错。喜欢,1813
Sai,特效 10000 分,1814
ilsbsblm,8分怎么上去的？都是马脸脑残粉给抬的吗... esc...,1815
肥肥鹅,我得想想。,1816
Lost In 1990,"主人公斯蒂芬·斯特兰奇痴迷于超人和中国功夫,但医院神经外科护工的工作让他很苦闷.偶然间听到汪峰的“加德满都的风铃”并为之感染,为了散心,他参加了一个亚洲旅行团.在青藏高原偶遇巡演至此的民谣歌手宋冬野.演出狂欢过后,宋冬野递给他一个奇怪的蘑菇,吃下后一场奇异的飞行员之梦就此开始..",1817
地球防衛大佐,分形效果的特效简直mind fuck，在IMAX看简直就像是嗑药,1818
孤独的夜行侠,剧情无惊喜和反派太弱依旧是漫威的老毛病。但不同于复联黑科技与力量强化加持，这次的超级英雄是个搞玄学的法爷。古一法师不要太帅，视效充满了惊喜，大boss居然是被烦死的：多玛姆我来找你谈条件来了！,1819
Keanu,如果你们觉得DC不会讲故事，我不觉得漫威重复将故事说了一遍又一遍就是会讲故事，特效两分，这就是一部《盗梦空间》＋《明日边缘》＋《火影忍者》，最后打boss居然用的是嘴遁！！嘴遁！！,1820
ccjd,去电影院看的3D IMAX的，特效实在是太好了。不过你以为把邓布利多变成灭绝师太的样子我就看不出你在抄袭哈利波特么。,1821
冰棒汽水,DC已经被漫威甩得越来越远了！,1822
阿凱,真*特效大片 空间折叠没看够,1823
上面有胖次,对成长的主题比较在意。以及有兴趣要补齐整个漫威系列。,1824
伪装的甘党,没有原著背景的感觉好不容易带入超级英雄那个MCU世界观啊...剧情其实依然很漫威，但讲灵体的东西显得高级，拿出之前惊艳过观众的inception就能看出这几年特效进步有多厉害了,1825
冰橙子,故事太烂，反派弱鸡，特效好。,1826
拥抱先生,刷了两遍。。。,1827
银银欢快地,人生第一记imax，略微失望,1828
草鱼,漫威总是不让人失望，能给人注入力量的3d视觉盛宴。卷福的脸是那么的长，老王的脑袋是那么的圆。,1829
Urkel Grue,161106 国宾大戏院,1830
S@int.GnihtOn,符合了我对高维度跌落低维度的想象，好希望好莱坞把三体接走,1831
Neski.,特效简直强奸眼睛,1832
摔死的鬼魂,"Strange: ""Look around, look around, how lucky we are to be alive right now."" Mordo: ""History has its eyes on you!""——这大概就是我看打完boss后两人互动的感受。",1833
平田,我决定给所有漫威和DC的电影打一星。,1834
下午三點,之前看到预告还觉得本尼来演漫威英雄？？这么违和？？看完了之后！天哪！这角色非他莫属啊！笑点满满，而且视效赞到我决定买碟！被本尼帅一脸，被Rachel的逆生长惊叹到…还有女王，天，第一次见她光头，帅啊啊啊,1835
HIRO.F,完美！,1836
月潋,居然靠嘴炮！,1837
K,有彩蛋！！两个！！斗篷太可爱了，“stop” 哈哈哈哈哈哈,1838
Capri,前半段，像修仙小说哈哈哈，各种炫酷的特效，有些地方像盗梦空间,1839
ReevesGoo,好仓促，好粗糙，反派好弱。,1840
Live or Die,4.5。影史级视效，漫威式剧本。倒是这Dr. Strange能力这么变态，以后复联还真是难编啊。,1841
帕布莉卡,与漫威其他电影比，格调果然高了不少，这类的打斗本都是无趣的，boss也都是外强中干的，因为它的视觉太出色了，还是值得一看的。,1842
沉默的玩,名医车祸厌世出家修法轮，各国城管拆迁技能大比拼，然后卡碟了，然后就完了。,1843
圆首的秘书,概念一般，特效出奇。,1844
口苗君,爽,1845
钱德勒卡夫卡,一口美音狂甩段子的卷福，笑点真是多，城市折叠翻转和魔法阵像万花筒猴猴看，果然比自杀小队好看了不是一星半点。,1846
永恒如风,其实挺老套的一个东方武侠故事，只是奇幻外衣太过华丽,1847
魁打蛇,根本无心看字幕（boss战靠谈判，顿时觉得靠斗舞打boss的银河护卫队屌多了哈哈）,1848
多常,笑点密集且平均分布，把英雄片简单的剧情变得有趣。BTW，我是卷福粉，哈哈哈哈哈哈哈哈，看到他终于演些搞笑的电影多好啊！,1849
树,特效比剧情好。片名翻译成中文就少了很多含义。boss战无感。卷福真是乐此不疲演高智商。,1850
奇诺天边,意义在于指出了一条道路。,1851
冥王星,特效好过剧情,1852
不能乱说,感觉设定好奇怪，跟国内二流网络小说差不多啊，电影的节奏也是断的啊，一段是一段的，不连贯,1853
矫情爷很拧巴儿,编剧肯定吸过毒，要么就是飞过叶子。,1854
呼延凯旋,这种电影就是适合在电影院去欣赏，特效简直吊炸天了，没有科幻般的高科技，只有炫目的法术对决，一个不信玄学的医生，在双手被废后走上了拉风的装逼之路。剧情太弱，都是漫威的一贯套路，反派也是弱鸡，但完全不影响观看。,1855
Ali,前三分之一还不错，循序的剧情深入，之后就在主旨缓解比较空乏显得无趣和易忘，虽然故事节奏较为饱和，三维与特效绚丽，演技都是90分以上。只能抱着原是看卷福的心意和漫威新番去，另外其他几个熟面孔大卡都可圈可点，大侦探福尔摩斯里艾琳和bbc卷福一起很有意思。彩蛋我那场就我看了，期待合体。,1856
他。,漫威大电影之老司机安全驾驶宣传片。时间是最伟大的，感觉这些魔法系打败那边物理系妇联简直秒杀啊，毕竟来回折叠维度空间。套路有点重叠，太明显的节奏感。死循环那里一度让我想起了大话西游。,1857
环玥,知道大陆要上，但是台湾的预告片真好看，于是忍不住看了。首先提醒大家有两个彩蛋。然后一定要看大屏，特效是真的赞。至于其他的，就是典型好莱坞故事了。我们最终选择为最多的人类服务。果然还是正能量。,1858
我爱罗宾,别骂卖拷贝了，漫威这些电影不就讲的不是变形金刚吗？,1859
雾中人,超级加强版盗梦空间，年度最强特效，神探夏洛克版奇异博士，斯文顿气场强到爆炸啊！！！帅~,1860
Sophie,神?棍?,1861
吃硬,Coldplay - “The Scientist” 大电影,1862
無邊の黯藍,魔法特效不错。,1863
洛伦佐,烂片好商品,1864
cnp,漫威电影宇宙第三阶段终于出现无限宝石了。,1865
Aboo,“画个圈圈诅咒你”“时间都去哪儿了”的完美视觉演绎，年度最佳视效，绚烂到会略有疲劳感。漫威宇宙里一如既往的正邪对立之外还有路线斗争，但没有做透，观点不清晰，剧本并不OK。想来时间魔法最精彩的电影还是阿兹卡班囚徒那集。电影卡司都蛮喜欢，还有爱将瑞秋。,1866
二毛,漫威也是不需要什么逻辑的，我第一想到的是转。法。轮。。。,1867
ZEAL,从科幻到奇幻，借了盗梦空间的片场拍动作戏，奇异的+1s博士，请问以后跟复仇者联盟合体的时候，到底该是怎样的画面。。。,1868
火包,斗篷太抢戏了！特效虽然有模仿盗梦的嫌疑但是效果好到晕厥 蒂尔达的演技好有感染力 最后那个场景我都看哭了 结尾大战靠智取 作为铺垫的第一部我给及格分～三星半,1869
影子熊揉着眼睛,这样的魔法我买账了，总算玩出点新意。,1870
可爱的骨头,挺好看，挺享受的,1871
黄色电影记录鸡,我要看片头翻书的漫威，我不要这么简单的漫威！,1872
窝窝?,爱卷福，没道理。,1873
aprilyouth,第一部觉得好看的漫威电影,1874
岚岚仔,给麦子,1875
moxii,只有我一个觉得卷福换了胡型超像小指头嘛,1876
Y,想做这样的特效。,1877
piggy?,还行，一如既往的漫威风格。。。很英雄 很玄幻 但是让我感觉中国的元素很多,1878
作死的傻迪奥,今年最有创意的特效，瑞秋和蒂尔达抢眼。很多有趣的设定掩盖了起始故事本身的平庸,1879
橄榄色窗帘,"零敲碎打,薄得让人尴尬.连经复杂计算后投进3D视觉环境的空间结构扭转,也不过是绝少与人物互动的背景布.一纸强行书尽的关要剧情如何当做窗外骤雨骇浪奔雷,当做将逝的永恒来看待?而照死过百万次他还是他的逻辑,更无怪角色所有痛楚只缀成鸿毛搔过.今天又有中意的演员被漫威收割,今天仍旧融不进漫威的狂欢.",1880
神秘金针菇,好气呀，为什么能把剧本写的这么流畅这么套路，简直像在看一部统称＂漫威＂的单元剧。画面和卷福的小胡子都好看的无话可说。,1881
pisces猫,【电影放映厅】每次跟袁同学说为了省钱，以后不去电影院了，然后漫威就特别配合的来证明我真的做不到，上次是美队，这次是卷福，还花高价看了激光屏，满足。,1882
